Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
49964,53,63838,53,allow,380,110,270,2,31,1,1
64959,53,63198,53,allow,245,102,143,2,31,1,1
55199,53,53506,53,allow,214,110,104,2,31,1,1
49936,53,6002,53,allow,216,110,106,2,31,1,1
56548,53,54465,53,allow,199,102,97,2,31,1,1
56553,53,46585,53,allow,199,102,97,2,30,1,1
47147,443,62760,443,allow,70,70,0,1,5,1,0
50072,443,58353,443,allow,827,484,343,8,15,5,3
49882,53,52287,53,allow,441,104,337,4,48,2,2
50091,53,60727,53,allow,183,94,89,2,30,1,1
49845,53,47352,53,allow,194,102,92,2,30,1,1
56219,53,21871,53,allow,211,102,109,2,30,1,1
57018,53,10253,53,allow,177,94,83,2,30,1,1
55983,53,48141,53,allow,255,102,153,2,30,1,1
56041,53,6902,53,allow,185,102,83,2,30,1,1
50818,80,50818,80,allow,514,246,268,9,42,5,4
53634,443,2193,443,allow,2005,1100,905,16,17,9,7
51997,53,57972,53,allow,164,78,86,2,30,1,1
56308,53,13825,53,allow,184,94,90,2,30,1,1
55439,53,11568,53,allow,177,94,83,2,30,1,1
64592,53,31524,53,allow,209,110,99,2,30,1,1
56155,53,9723,53,allow,199,102,97,2,30,1,1
45394,53,64814,53,allow,199,94,105,2,30,1,1
55497,53,48989,53,allow,168,86,82,2,30,1,1
65419,53,59811,53,allow,200,102,98,2,30,1,1
49744,53,14742,53,allow,816,102,714,2,30,1,1
49687,53,13204,53,allow,197,102,95,2,31,1,1
51808,443,51808,443,allow,1466,856,610,13,27,6,7
57030,53,12910,53,allow,283,101,182,4,38,2,2
49636,53,5352,53,allow,790,110,680,2,30,1,1
49663,53,41171,53,allow,184,102,82,2,30,1,1
56190,53,16437,53,allow,196,94,102,2,30,1,1
49603,53,17814,53,allow,766,102,664,2,30,1,1
64620,53,58577,53,allow,166,86,80,2,30,1,1
57319,53,46855,53,allow,353,94,259,2,30,1,1
56799,53,3973,53,allow,353,94,259,2,30,1,1
56633,53,60296,53,allow,197,102,95,2,30,1,1
56380,53,35466,53,allow,177,94,83,2,30,1,1
65007,53,25899,53,allow,165,86,79,2,30,1,1
47463,53,25330,53,allow,167,78,89,2,30,1,1
51150,53,51368,53,allow,167,78,89,2,30,1,1
55336,53,18020,53,allow,308,94,214,2,30,1,1
49708,53,2580,53,allow,177,94,83,2,30,1,1
55027,53,18719,53,allow,168,86,82,2,30,1,1
49837,53,16345,53,allow,214,110,104,2,30,1,1
50082,53,51299,53,allow,199,94,105,2,30,1,1
57617,53,32772,53,allow,164,78,86,2,30,1,1
49513,53,36009,53,allow,200,102,98,2,30,1,1
56989,53,15263,53,allow,152,78,74,2,30,1,1
57018,53,57758,53,allow,177,94,83,2,30,1,1
49714,53,21823,53,allow,767,102,665,2,30,1,1
56227,53,19451,53,allow,194,102,92,2,30,1,1
55534,53,6633,53,allow,86,86,0,1,30,1,0
56950,53,53864,53,allow,183,94,89,2,30,1,1
50108,53,30433,53,allow,969,86,883,2,30,1,1
55675,53,24009,53,allow,195,102,93,2,30,1,1
64804,53,26105,53,allow,182,102,80,2,30,1,1
56512,53,17535,53,allow,166,86,80,2,30,1,1
65143,53,18193,53,allow,184,94,90,2,30,1,1
56728,53,16534,53,allow,166,86,80,2,30,1,1
64257,53,2954,53,allow,168,86,82,2,30,1,1
49316,53,24928,53,allow,184,94,90,2,31,1,1
57157,53,38785,53,allow,173,94,79,2,30,1,1
50213,53,31929,53,allow,774,102,672,2,30,1,1
56266,53,40991,53,allow,166,86,80,2,31,1,1
56183,53,29912,53,allow,179,94,85,2,31,1,1
55902,53,8610,53,allow,181,94,87,2,31,1,1
49825,53,30889,53,allow,336,110,226,2,31,1,1
56041,53,39211,53,allow,185,102,83,2,31,1,1
57018,53,23896,53,allow,177,94,83,2,31,1,1
65143,53,4098,53,allow,184,94,90,2,31,1,1
56710,53,40167,53,allow,195,102,93,2,31,1,1
65235,53,33492,53,allow,209,110,99,2,31,1,1
64332,53,56454,53,allow,195,102,93,2,31,1,1
56728,53,8699,53,allow,166,86,80,2,31,1,1
55325,53,11184,53,allow,210,110,100,2,31,1,1
55237,53,51535,53,allow,259,87,172,4,56,2,2
56633,53,46953,53,allow,342,99,243,4,32,2,2
56928,53,11160,53,allow,178,94,84,2,31,1,1
55431,53,1200,53,allow,196,102,94,2,31,1,1
55179,53,2667,53,allow,178,94,84,2,31,1,1
64381,53,50743,53,allow,198,102,96,2,31,1,1
50017,53,24863,53,allow,300,97,203,4,36,2,2
55174,445,0,0,drop,70,70,0,1,0,1,0
60115,445,0,0,drop,70,70,0,1,0,1,0
55502,445,0,0,drop,66,66,0,1,0,1,0
55498,445,0,0,drop,66,66,0,1,0,1,0
60106,445,0,0,drop,70,70,0,1,0,1,0
60102,445,0,0,drop,70,70,0,1,0,1,0
60099,445,0,0,drop,70,70,0,1,0,1,0
60096,445,0,0,drop,70,70,0,1,0,1,0
55165,445,0,0,drop,70,70,0,1,0,1,0
55497,445,0,0,drop,66,66,0,1,0,1,0
55163,445,0,0,drop,70,70,0,1,0,1,0
55162,445,0,0,drop,70,70,0,1,0,1,0
55161,445,0,0,drop,70,70,0,1,0,1,0
60093,445,0,0,drop,70,70,0,1,0,1,0
55160,445,0,0,drop,70,70,0,1,0,1,0
55158,445,0,0,drop,70,70,0,1,0,1,0
55156,445,0,0,drop,70,70,0,1,0,1,0
60084,445,0,0,drop,70,70,0,1,0,1,0
60086,445,0,0,drop,70,70,0,1,0,1,0
55489,445,0,0,drop,66,66,0,1,0,1,0
55485,445,0,0,drop,66,66,0,1,0,1,0
55484,445,0,0,drop,66,66,0,1,0,1,0
55481,445,0,0,drop,66,66,0,1,0,1,0
63814,81,0,0,deny,60,60,0,1,0,1,0
55478,445,0,0,drop,66,66,0,1,0,1,0
38338,443,60739,443,allow,499,425,74,4,0,3,1
53853,443,38658,443,allow,499,425,74,4,0,3,1
53852,443,26865,443,allow,499,425,74,4,0,3,1
38337,443,4269,443,allow,499,425,74,4,1,3,1
55479,445,0,0,drop,66,66,0,1,0,1,0
55476,445,0,0,drop,66,66,0,1,0,1,0
55142,445,0,0,drop,70,70,0,1,0,1,0
55141,445,0,0,drop,70,70,0,1,0,1,0
55137,445,0,0,drop,70,70,0,1,0,1,0
60077,445,0,0,drop,70,70,0,1,0,1,0
60076,445,0,0,drop,70,70,0,1,0,1,0
55473,445,0,0,drop,66,66,0,1,0,1,0
60075,445,0,0,drop,70,70,0,1,0,1,0
55470,445,0,0,drop,66,66,0,1,0,1,0
55469,445,0,0,drop,66,66,0,1,0,1,0
55466,445,0,0,drop,66,66,0,1,0,1,0
55120,445,0,0,drop,70,70,0,1,0,1,0
60074,445,0,0,drop,70,70,0,1,0,1,0
60064,445,0,0,drop,70,70,0,1,0,1,0
60059,445,0,0,drop,70,70,0,1,0,1,0
55116,445,0,0,drop,70,70,0,1,0,1,0
55454,445,0,0,drop,66,66,0,1,0,1,0
55106,445,0,0,drop,70,70,0,1,0,1,0
55107,445,0,0,drop,70,70,0,1,0,1,0
55102,445,0,0,drop,70,70,0,1,0,1,0
55101,445,0,0,drop,70,70,0,1,0,1,0
55099,445,0,0,drop,70,70,0,1,0,1,0
55447,445,0,0,drop,66,66,0,1,0,1,0
55445,445,0,0,drop,66,66,0,1,0,1,0
60133,1,0,0,deny,62,62,0,1,0,1,0
55093,445,0,0,drop,70,70,0,1,0,1,0
55437,445,0,0,drop,66,66,0,1,0,1,0
55427,445,0,0,drop,66,66,0,1,0,1,0
55086,445,0,0,drop,70,70,0,1,0,1,0
55079,445,0,0,drop,70,70,0,1,0,1,0
60036,445,0,0,drop,70,70,0,1,0,1,0
60035,445,0,0,drop,70,70,0,1,0,1,0
55078,445,0,0,drop,70,70,0,1,0,1,0
55422,445,0,0,drop,66,66,0,1,0,1,0
55419,445,0,0,drop,66,66,0,1,0,1,0
55417,445,0,0,drop,66,66,0,1,0,1,0
55416,445,0,0,drop,66,66,0,1,0,1,0
55420,445,0,0,drop,66,66,0,1,0,1,0
55421,445,0,0,drop,66,66,0,1,0,1,0
55418,445,0,0,drop,66,66,0,1,0,1,0
55415,445,0,0,drop,66,66,0,1,0,1,0
50409,53,47032,53,allow,731,85,646,2,30,1,1
56710,53,43417,53,allow,190,97,93,2,31,1,1
65143,53,7897,53,allow,184,94,90,2,30,1,1
49921,53,38148,53,allow,212,108,104,2,31,1,1
57394,53,16872,53,allow,186,95,91,2,31,1,1
54962,53,32571,53,allow,188,96,92,2,30,1,1
50311,80,32414,80,allow,366,180,186,7,57,4,3
55656,53,20503,53,allow,760,96,664,2,30,1,1
64381,53,47350,53,allow,196,100,96,2,30,1,1
61423,443,8022,443,allow,1113,589,524,12,28,6,6
55484,53,28906,53,allow,711,87,624,2,30,1,1
56548,53,6954,53,allow,198,101,97,2,31,1,1
56728,53,35265,53,allow,164,84,80,2,31,1,1
56183,53,46991,53,allow,174,89,85,2,31,1,1
61431,443,2753,443,allow,1401,940,461,11,28,7,4
41543,443,50786,443,allow,78,78,0,1,5,1,0
61424,443,36108,443,allow,1119,589,530,12,28,6,6
52028,53,0,0,allow,354,81,273,2,30,1,1
55580,53,22194,53,allow,788,108,680,2,30,1,1
57005,53,24332,53,allow,762,98,664,2,30,1,1
56262,53,49362,53,allow,701,88,613,2,30,1,1
49995,53,4642,53,allow,99,99,0,1,30,1,0
52606,53,0,0,allow,223,91,132,2,30,1,1
55431,53,28791,53,allow,192,98,94,2,30,1,1
56928,53,33620,53,allow,172,88,84,2,30,1,1
57018,53,1950,53,allow,170,87,83,2,30,1,1
64790,53,30667,53,allow,182,93,89,2,30,1,1
57281,53,42469,53,allow,172,88,84,2,30,1,1
55534,53,23781,53,allow,168,86,82,2,30,1,1
57246,53,53043,53,allow,182,93,89,2,31,1,1
56767,53,17852,53,allow,170,87,83,2,31,1,1
59093,53,0,0,allow,215,77,138,2,31,1,1
65304,53,2754,53,allow,202,103,99,2,31,1,1
56562,53,8442,53,allow,726,85,641,2,30,1,1
56914,53,41623,53,allow,731,85,646,2,30,1,1
55666,53,48851,53,allow,728,96,632,2,30,1,1
64582,53,25024,53,allow,202,103,99,2,30,1,1
55994,53,14780,53,allow,182,93,89,2,30,1,1
57263,53,62100,53,allow,166,85,81,2,30,1,1
55205,53,36429,53,allow,166,85,81,2,31,1,1
49547,53,1649,53,allow,186,95,91,2,31,1,1
49242,53,7199,53,allow,166,85,81,2,31,1,1
55199,53,58104,53,allow,212,108,104,2,30,1,1
59352,53,59352,53,allow,283,114,169,2,31,1,1
49707,53,0,0,allow,82,82,0,1,31,1,0
44967,53,51774,53,allow,198,93,105,2,31,1,1
49806,53,49806,53,allow,229,89,140,2,31,1,1
38910,53,21140,53,allow,198,93,105,2,31,1,1
64016,53,9177,53,allow,93,93,0,1,31,1,0
55440,53,49182,53,allow,752,93,659,2,31,1,1
64074,53,3754,53,allow,202,103,99,2,31,1,1
64678,53,7690,53,allow,758,93,665,2,31,1,1
56729,53,56729,53,allow,229,89,140,2,31,1,1
50201,53,18513,53,allow,751,95,656,2,31,1,1
55937,53,44427,53,allow,758,93,665,2,31,1,1
55489,53,54406,53,allow,186,95,91,2,31,1,1
64761,53,64761,53,allow,220,100,120,2,31,1,1
55271,53,61756,53,allow,751,95,656,2,31,1,1
47787,53,24914,53,allow,198,93,105,2,31,1,1
56396,53,44233,53,allow,182,93,89,2,31,1,1
52377,53,52377,53,allow,229,89,140,2,31,1,1
57146,53,31700,53,allow,198,101,97,2,31,1,1
64820,53,13245,53,allow,190,97,93,2,31,1,1
57346,53,4986,53,allow,204,104,100,2,31,1,1
49157,53,49157,53,allow,229,89,140,2,31,1,1
39029,53,55192,53,allow,198,93,105,2,31,1,1
56487,53,29660,53,allow,778,103,675,2,31,1,1
59583,53,59583,53,allow,229,89,140,2,31,1,1
49334,53,23056,53,allow,184,94,90,2,31,1,1
59444,53,35195,53,allow,489,114,375,2,31,1,1
40159,53,40159,53,allow,229,89,140,2,31,1,1
55855,53,55855,53,allow,221,89,132,2,31,1,1
55074,445,0,0,drop,70,70,0,1,0,1,0
55072,445,0,0,drop,70,70,0,1,0,1,0
60026,445,0,0,drop,70,70,0,1,0,1,0
60021,445,0,0,drop,70,70,0,1,0,1,0
60019,445,0,0,drop,70,70,0,1,0,1,0
55401,445,0,0,drop,66,66,0,1,0,1,0
55402,445,0,0,drop,66,66,0,1,0,1,0
55400,445,0,0,drop,66,66,0,1,0,1,0
49767,53,52894,53,allow,727,86,641,2,30,1,1
38591,53,55685,53,allow,391,102,289,2,30,1,1
55325,53,50233,53,allow,210,110,100,2,30,1,1
57263,53,12000,53,allow,167,86,81,2,30,1,1
55489,53,32012,53,allow,193,102,91,2,30,1,1
50324,80,23988,80,allow,1083,653,430,8,15,5,3
55600,53,57524,53,allow,184,94,90,2,30,1,1
55485,53,64726,53,allow,212,102,110,2,30,1,1
59324,53,10357,53,allow,211,78,133,2,30,1,1
54962,53,15807,53,allow,194,102,92,2,30,1,1
44792,80,52125,80,allow,1295,781,514,12,16,6,6
56767,53,58838,53,allow,177,94,83,2,30,1,1
59944,80,15920,80,allow,1052,612,440,10,15,5,5
49513,53,63183,53,allow,200,102,98,2,29,1,1
55431,53,52036,53,allow,196,102,94,2,29,1,1
59878,53,26296,53,allow,391,102,289,2,29,1,1
65037,53,26531,53,allow,210,110,100,2,29,1,1
49498,53,63118,53,allow,734,94,640,2,29,1,1
59010,53,59010,53,allow,832,106,726,2,29,1,1
56227,53,39156,53,allow,194,102,92,2,30,1,1
64592,53,58811,53,allow,209,110,99,2,30,1,1
56512,53,8579,53,allow,166,86,80,2,29,1,1
57362,53,38084,53,allow,177,94,83,2,30,1,1
65304,53,18529,53,allow,209,110,99,2,30,1,1
56183,53,22164,53,allow,179,94,85,2,30,1,1
56710,53,13287,53,allow,195,102,93,2,30,1,1
57394,53,63615,53,allow,193,102,91,2,30,1,1
55199,53,63151,53,allow,214,110,104,2,30,1,1
55410,53,52970,53,allow,212,102,110,2,30,1,1
54962,53,25167,53,allow,194,102,92,2,30,1,1
60543,53,6634,53,allow,211,78,133,2,30,1,1
38639,80,55224,80,allow,1013,504,509,10,15,6,4
55655,53,4325,53,allow,524,214,310,6,57,3,3
49991,53,12205,53,allow,198,102,96,2,30,1,1
64854,53,12372,53,allow,1431,101,1330,4,50,2,2
63811,80,47846,80,allow,314,192,122,6,15,4,2
55772,53,24055,53,allow,269,110,159,2,30,1,1
55771,53,21538,53,allow,283,98,185,4,52,2,2
49316,53,61603,53,allow,184,94,90,2,30,1,1
65446,53,11171,53,allow,168,86,82,2,30,1,1
57362,53,3531,53,allow,177,94,83,2,30,1,1
55027,53,65292,53,allow,343,86,257,4,58,2,2
65206,53,46359,53,allow,167,86,81,2,30,1,1
57281,53,14335,53,allow,178,94,84,2,30,1,1
57685,53,47518,53,allow,275,86,189,2,30,1,1
56767,53,32268,53,allow,177,94,83,2,30,1,1
56511,53,32498,53,allow,200,102,98,2,30,1,1
61700,53,0,0,allow,202,86,116,2,30,1,1
50067,53,31624,53,allow,177,94,83,2,30,1,1
64381,53,26257,53,allow,198,102,96,2,30,1,1
64582,53,17757,53,allow,209,110,99,2,30,1,1
55450,53,2536,53,allow,102,102,0,1,30,1,0
55475,53,23006,53,allow,784,94,690,2,30,1,1
47370,443,20985,443,allow,350,210,140,6,75,4,2
50315,80,20802,80,allow,1030,310,720,11,56,6,5
60605,53,5384,53,allow,275,86,189,2,30,1,1
56533,53,11547,53,allow,498,204,294,6,30,3,3
56266,53,53849,53,allow,182,102,80,2,30,1,1
55199,53,8107,53,allow,214,110,104,2,30,1,1
56809,53,37625,53,allow,167,86,81,2,30,1,1
57281,53,55108,53,allow,178,94,84,2,30,1,1
49601,53,30637,53,allow,178,94,84,2,30,1,1
65235,53,42179,53,allow,209,110,99,2,30,1,1
64381,53,3642,53,allow,198,102,96,2,30,1,1
64934,53,64886,53,allow,197,102,95,2,30,1,1
64790,53,41786,53,allow,183,94,89,2,30,1,1
65087,53,12187,53,allow,413,170,243,6,30,3,3
65206,53,7977,53,allow,167,86,81,2,30,1,1
57246,53,12592,53,allow,183,94,89,2,30,1,1
65073,53,7816,53,allow,195,102,93,2,30,1,1
55076,80,31296,80,allow,1129,580,549,11,74,6,5
57030,53,42325,53,allow,283,101,182,4,37,2,2
60727,443,60727,443,allow,2169,1158,1011,20,15,11,9
55050,80,49586,80,allow,246,120,126,5,15,3,2
38640,80,6468,80,allow,1013,504,509,10,15,6,4
56196,53,30280,53,allow,214,110,104,2,29,1,1
55534,53,10719,53,allow,168,86,82,2,29,1,1
56380,53,36495,53,allow,177,94,83,2,30,1,1
49991,53,8139,53,allow,198,102,96,2,30,1,1
49936,53,39032,53,allow,216,110,106,2,29,1,1
56000,53,18353,53,allow,177,94,83,2,29,1,1
57157,53,8214,53,allow,165,86,79,2,30,1,1
49206,53,41774,53,allow,301,89,212,4,48,2,2
64598,53,18969,53,allow,222,94,128,2,29,1,1
55497,53,23337,53,allow,184,102,82,2,29,1,1
64053,53,35360,53,allow,193,102,91,2,29,1,1
64766,53,47744,53,allow,214,110,104,2,29,1,1
64053,53,10506,53,allow,193,102,91,2,30,1,1
65037,53,16035,53,allow,210,110,100,2,29,1,1
49601,53,44219,53,allow,178,94,84,2,30,1,1
64484,53,57722,53,allow,168,86,82,2,30,1,1
65037,53,41367,53,allow,210,110,100,2,29,1,1
57246,53,9725,53,allow,183,94,89,2,30,1,1
49157,53,42050,53,allow,184,94,90,2,29,1,1
55179,53,31015,53,allow,178,94,84,2,30,1,1
56548,53,18583,53,allow,199,102,97,2,30,1,1
64053,53,26364,53,allow,193,102,91,2,30,1,1
55994,53,14095,53,allow,183,94,89,2,30,1,1
65446,53,2812,53,allow,184,102,82,2,30,1,1
49730,53,34658,53,allow,194,102,92,2,30,1,1
57281,53,33051,53,allow,178,94,84,2,30,1,1
64582,53,29517,53,allow,209,110,99,2,30,1,1
49157,53,54699,53,allow,184,94,90,2,30,1,1
56629,53,37533,53,allow,177,94,83,2,30,1,1
49547,53,49951,53,allow,193,102,91,2,30,1,1
55205,53,50575,53,allow,167,86,81,2,30,1,1
64587,53,36595,53,allow,167,86,81,2,31,1,1
49921,53,27368,53,allow,214,110,104,2,30,1,1
57193,53,40448,53,allow,229,110,119,2,30,1,1
49730,53,40205,53,allow,194,102,92,2,30,1,1
49921,53,58309,53,allow,214,110,104,2,30,1,1
57263,53,19540,53,allow,167,86,81,2,30,1,1
55205,53,56363,53,allow,167,86,81,2,30,1,1
50034,53,15680,53,allow,179,94,85,2,30,1,1
55889,53,7976,53,allow,168,86,82,2,30,1,1
60542,53,46573,53,allow,260,86,174,2,30,1,1
58600,53,58600,53,allow,217,82,135,2,32,1,1
55250,443,44147,443,allow,1271,918,353,9,15,6,3
56511,53,50821,53,allow,200,102,98,2,30,1,1
55325,53,2560,53,allow,210,110,100,2,30,1,1
50067,53,8496,53,allow,177,94,83,2,30,1,1
57346,53,32731,53,allow,210,110,100,2,30,1,1
56548,53,28244,53,allow,199,102,97,2,31,1,1
56343,53,58460,53,allow,194,102,92,2,31,1,1
55902,53,58638,53,allow,181,94,87,2,30,1,1
64582,53,64118,53,allow,209,110,99,2,30,1,1
55600,53,36294,53,allow,184,94,90,2,30,1,1
50034,53,21368,53,allow,179,94,85,2,30,1,1
55165,53,15099,53,allow,199,102,97,2,30,1,1
56090,53,62587,53,allow,195,94,101,2,30,1,1
56809,53,9821,53,allow,167,86,81,2,30,1,1
56511,53,55404,53,allow,200,102,98,2,30,1,1
55165,53,30043,53,allow,199,102,97,2,30,1,1
57246,53,49639,53,allow,183,94,89,2,31,1,1
64934,53,51307,53,allow,197,102,95,2,33,1,1
50314,80,10727,80,allow,1030,310,720,11,56,6,5
56413,53,29873,53,allow,233,94,139,2,30,1,1
56710,53,54162,53,allow,355,97,258,4,60,2,2
64820,53,3092,53,allow,195,102,93,2,30,1,1
57029,53,54997,53,allow,413,170,243,6,30,3,3
55266,53,20409,53,allow,365,102,263,2,30,1,1
55662,53,45972,53,allow,212,102,110,2,30,1,1
65304,53,46271,53,allow,209,110,99,2,30,1,1
55889,53,65516,53,allow,168,86,82,2,30,1,1
55179,53,47200,53,allow,178,94,84,2,30,1,1
65096,53,51459,53,allow,216,94,122,2,30,1,1
56629,53,33066,53,allow,177,94,83,2,30,1,1
65143,53,45277,53,allow,184,94,90,2,30,1,1
59323,53,1369,53,allow,260,86,174,2,30,1,1
65229,53,45181,53,allow,195,102,93,2,31,1,1
57146,53,33353,53,allow,199,102,97,2,31,1,1
56704,53,8695,53,allow,194,102,92,2,31,1,1
49921,53,21465,53,allow,214,110,104,2,31,1,1
50438,53,15254,53,allow,296,101,195,4,31,2,2
50438,53,44786,53,allow,296,101,195,4,31,2,2
56767,53,44423,53,allow,177,94,83,2,30,1,1
56183,53,23444,53,allow,179,94,85,2,30,1,1
49513,53,20128,53,allow,391,102,289,4,31,2,2
65241,53,34581,53,allow,198,102,96,2,30,1,1
55955,53,56880,53,allow,184,94,90,2,30,1,1
49334,53,14859,53,allow,184,94,90,2,30,1,1
49265,53,12727,53,allow,181,94,87,2,31,1,1
65437,53,61379,53,allow,195,102,93,2,31,1,1
57394,53,39709,53,allow,193,102,91,2,31,1,1
55955,53,35067,53,allow,184,94,90,2,31,1,1
65165,53,21302,53,allow,200,102,98,2,31,1,1
65482,53,46055,53,allow,179,94,85,2,31,1,1
49334,53,54606,53,allow,184,94,90,2,31,1,1
55902,53,57612,53,allow,181,94,87,2,30,1,1
56396,53,37010,53,allow,183,94,89,2,30,1,1
64074,53,54669,53,allow,209,110,99,2,30,1,1
55071,53,33464,53,allow,177,94,83,2,31,1,1
40845,53,40845,53,allow,210,98,112,2,31,1,1
49162,53,30620,53,allow,401,94,307,4,32,2,2
55068,445,0,0,drop,70,70,0,1,0,1,0
60013,445,0,0,drop,70,70,0,1,0,1,0
60009,445,0,0,drop,70,70,0,1,0,1,0
60004,445,0,0,drop,70,70,0,1,0,1,0
50631,23,0,0,deny,60,60,0,1,0,1,0
55053,445,0,0,drop,70,70,0,1,0,1,0
59995,445,0,0,drop,70,70,0,1,0,1,0
59998,445,0,0,drop,70,70,0,1,0,1,0
59993,445,0,0,drop,70,70,0,1,0,1,0
55050,445,0,0,drop,70,70,0,1,0,1,0
55378,445,0,0,drop,66,66,0,1,0,1,0
55042,445,0,0,drop,70,70,0,1,0,1,0
59988,445,0,0,drop,70,70,0,1,0,1,0
55374,445,0,0,drop,66,66,0,1,0,1,0
55035,445,0,0,drop,70,70,0,1,0,1,0
55370,445,0,0,drop,66,66,0,1,0,1,0
55033,445,0,0,drop,70,70,0,1,0,1,0
59971,445,0,0,drop,70,70,0,1,0,1,0
59968,445,0,0,drop,70,70,0,1,0,1,0
55367,445,0,0,drop,66,66,0,1,0,1,0
55032,445,0,0,drop,70,70,0,1,0,1,0
55031,445,0,0,drop,70,70,0,1,0,1,0
55030,445,0,0,drop,70,70,0,1,0,1,0
59964,445,0,0,drop,70,70,0,1,0,1,0
59960,445,0,0,drop,70,70,0,1,0,1,0
59959,445,0,0,drop,70,70,0,1,0,1,0
55361,445,0,0,drop,66,66,0,1,0,1,0
55012,445,0,0,drop,70,70,0,1,0,1,0
55011,445,0,0,drop,70,70,0,1,0,1,0
55358,445,0,0,drop,66,66,0,1,0,1,0
55355,445,0,0,drop,66,66,0,1,0,1,0
55352,445,0,0,drop,66,66,0,1,0,1,0
55009,445,0,0,drop,70,70,0,1,0,1,0
55001,445,0,0,drop,70,70,0,1,0,1,0
55002,445,0,0,drop,70,70,0,1,0,1,0
55351,445,0,0,drop,66,66,0,1,0,1,0
55350,445,0,0,drop,66,66,0,1,0,1,0
55349,445,0,0,drop,66,66,0,1,0,1,0
59954,445,0,0,drop,70,70,0,1,0,1,0
59952,445,0,0,drop,70,70,0,1,0,1,0
55346,445,0,0,drop,66,66,0,1,0,1,0
59947,445,0,0,drop,70,70,0,1,0,1,0
55343,445,0,0,drop,66,66,0,1,0,1,0
55341,445,0,0,drop,66,66,0,1,0,1,0
55339,445,0,0,drop,66,66,0,1,0,1,0
55338,445,0,0,drop,66,66,0,1,0,1,0
59941,445,0,0,drop,70,70,0,1,0,1,0
54986,445,0,0,drop,70,70,0,1,0,1,0
54975,445,0,0,drop,70,70,0,1,0,1,0
55327,445,0,0,drop,66,66,0,1,0,1,0
54971,445,0,0,drop,70,70,0,1,0,1,0
54974,445,0,0,drop,70,70,0,1,0,1,0
54970,445,0,0,drop,70,70,0,1,0,1,0
55319,445,0,0,drop,66,66,0,1,0,1,0
59919,445,0,0,drop,70,70,0,1,0,1,0
55316,445,0,0,drop,66,66,0,1,0,1,0
54963,445,0,0,drop,70,70,0,1,0,1,0
55310,445,0,0,drop,66,66,0,1,0,1,0
55300,445,0,0,drop,66,66,0,1,0,1,0
54954,445,0,0,drop,70,70,0,1,0,1,0
36061,53,36061,53,allow,220,100,120,2,30,1,1
55771,53,58272,53,allow,283,98,185,4,51,2,2
46633,53,46633,53,allow,237,91,146,2,32,1,1
65497,53,35507,53,allow,194,99,95,2,31,1,1
64335,53,18778,53,allow,186,95,91,2,30,1,1
57174,53,65010,53,allow,755,94,661,2,30,1,1
49162,53,60010,53,allow,182,93,89,2,31,1,1
55955,53,59557,53,allow,184,94,90,2,30,1,1
55071,53,10472,53,allow,170,87,83,2,31,1,1
49265,53,7053,53,allow,178,91,87,2,31,1,1
56695,53,57441,53,allow,776,102,674,2,30,1,1
57406,53,28886,53,allow,761,100,661,2,30,1,1
38678,443,31559,443,allow,484,210,274,8,26,4,4
65437,53,50016,53,allow,190,97,93,2,30,1,1
55450,53,15433,53,allow,186,95,91,2,30,1,1
65241,53,65497,53,allow,196,100,96,2,30,1,1
59828,53,0,0,allow,275,75,200,2,30,1,1
65229,53,65354,53,allow,190,97,93,2,31,1,1
56704,53,19637,53,allow,188,96,92,2,31,1,1
65165,53,54019,53,allow,200,102,98,2,31,1,1
57072,53,1078,53,allow,190,97,93,2,31,1,1
48422,53,48422,53,allow,229,89,140,2,30,1,1
50034,53,9396,53,allow,174,89,85,2,30,1,1
64587,53,28928,53,allow,166,85,81,2,30,1,1
38791,53,38791,53,allow,229,89,140,2,30,1,1
55032,53,0,0,allow,288,79,209,2,31,1,1
57275,53,1884,53,allow,186,95,91,2,31,1,1
55871,53,0,0,allow,82,82,0,1,31,1,0
49843,53,31745,53,allow,186,95,91,2,31,1,1
36306,53,36306,53,allow,229,89,140,2,30,1,1
64999,53,11642,53,allow,757,98,659,2,31,1,1
50054,53,65410,53,allow,775,103,672,2,31,1,1
57266,53,10699,53,allow,753,96,657,2,31,1,1
47163,53,47163,53,allow,825,99,726,2,31,1,1
57096,53,22814,53,allow,196,100,96,2,31,1,1
57296,53,12062,53,allow,200,102,98,2,31,1,1
64904,53,60868,53,allow,198,101,97,2,31,1,1
49654,53,58330,53,allow,184,94,90,2,31,1,1
49522,53,15202,53,allow,753,96,657,2,31,1,1
65439,53,55852,53,allow,751,95,656,2,31,1,1
64946,53,40387,53,allow,202,95,107,2,31,1,1
55481,53,52263,53,allow,793,101,692,2,31,1,1
49812,53,21383,53,allow,164,84,80,2,31,1,1
49159,53,33263,53,allow,733,86,647,2,31,1,1
65482,53,40607,53,allow,174,89,85,2,31,1,1
49761,53,10383,53,allow,182,93,89,2,31,1,1
56536,53,9836,53,allow,202,103,99,2,31,1,1
64559,53,44867,53,allow,168,86,82,2,31,1,1
56387,53,8885,53,allow,757,98,659,2,31,1,1
56783,53,31906,53,allow,751,95,656,2,31,1,1
56855,53,37174,53,allow,775,103,672,2,31,1,1
57109,53,37634,53,allow,168,86,82,2,31,1,1
